gene_symbol	tissue	score	source
CD68	liver	0.0007375501390857389	HPA
TXNDC17	liver	0.00033017386081520895	HPA
ATP1B2	liver	1.3109844473545063e-05	HPA
FXR2	liver	9.759550885861325e-05	HPA
KIF1C	liver	0.00021995405727836712	HPA
MPDU1	liver	0.0005025440381525607	HPA
PHF20L1	liver	6.312147339114289e-05	HPA
DNAAF11	liver	6.312147339114289e-06	HPA
CCNT1	liver	3.9815083215951664e-05	HPA
PUS7L	liver	1.553759345012748e-05	HPA
KRI1	liver	6.457812277709234e-05	HPA
ILF3	liver	0.00015197708593405943	HPA
SLC44A2	liver	8.35145647944352e-05	HPA
AP1M2	liver	7.283246929747256e-06	HPA
CDKN2D	liver	3.3502935876837384e-05	HPA
MTUS1	liver	0.0002665668376287496	HPA
KLK14	liver	1.4566493859494514e-06	HPA
SIGLEC9	liver	2.573413915177364e-05	HPA
KLK10	liver	1.4566493859494514e-06	HPA
KLK8	liver	4.855497953164838e-07	HPA
NGDN	liver	0.00014857823736684405	HPA
RIPK3	liver	7.76879672506374e-06	HPA
ADCY4	liver	6.797697134430772e-06	HPA
RAB2B	liver	6.166482400519344e-05	HPA
BCL2L2	liver	9.905215824456268e-05	HPA
AJUBA	liver	0.0002039309140329232	HPA
DTD2	liver	3.88439836253187e-05	HPA
PARP2	liver	8.060126602253631e-05	HPA
HEATR5A	liver	4.127173260190112e-05	HPA
FOXA1	liver	0.00012721404637291875	HPA
SNX6	liver	0.0001830522728343144	HPA
EAPP	liver	0.00023549165072849463	HPA
EGLN3	liver	2.3306390175191222e-05	HPA
MIS18BP1	liver	1.942199181265935e-05	HPA
NRL	liver	1.699424283607693e-05	HPA
RNASE1	liver	0.0002578269413130529	HPA
NEDD8	liver	0.0008317467993771367	HPA
DAD1	liver	0.0012954468539043789	HPA
TEP1	liver	3.107518690025496e-05	HPA
EPB41L4A	liver	1.553759345012748e-05	HPA
CDO1	liver	0.002385506144389885	HPA
REEP5	liver	0.000585087503356363	HPA
ITFG1	liver	0.00021364190993925286	HPA
QRICH2	liver	1.0682095496962643e-05	HPA
FOXJ1	liver	0.0	HPA
SEC14L1	liver	0.00011944524964785502	HPA
RHBDF2	liver	3.0104087309621994e-05	HPA
AANAT	liver	0.0	HPA
ARHGEF6	liver	3.9815083215951664e-05	HPA
MAP7D3	liver	1.942199181265935e-05	HPA
FGF13	liver	5.8265975437978054e-06	HPA
ASH2L	liver	0.00011167645292279126	HPA
TTI2	liver	3.495958526278683e-05	HPA
ART1	liver	0.0	HPA
CHRNA10	liver	7.283246929747256e-06	HPA
CDKN1C	liver	3.9329533420635186e-05	HPA
SGO1	liver	2.9132987718989027e-06	HPA
RPS4Y1	liver	0.0008186369549035916	HPA
VCY1B	liver	0.0	HPA
VCY	liver	0.0	HPA
CDY2B	liver	0.0	HPA
CDH15	liver	6.312147339114289e-06	HPA
KLF16	liver	6.846252113962421e-05	HPA
PGAP6	liver	0.0002728789849678639	HPA
DOHH	liver	5.146827830354728e-05	HPA
MAU2	liver	6.749142154899125e-05	HPA
SHC2	liver	0.0003020119726868529	HPA
PLPPR3	liver	0.0	HPA
INS-IGF2	liver	4.855497953164838e-06	HPA
ABHD17A	liver	0.0002029598144422902	HPA
LBP	liver	0.006334482629698847	HPA
SYT5	liver	4.855497953164838e-07	HPA
TNNI3	liver	5.3410477484813216e-06	HPA
CBFA2T3	liver	2.039309140329232e-05	HPA
GAMT	liver	0.0029137843216942194	HPA
PUDP	liver	4.612723055506596e-05	HPA
ERMARD	liver	8.788451295228357e-05	HPA
PHF10	liver	0.0002301506029800133	HPA
PRRG3	liver	0.0	HPA
GALNT8	liver	4.855497953164838e-07	HPA
KCNA5	liver	9.710995906329675e-07	HPA
CRACR2A	liver	4.369948157848354e-06	HPA
NXNL2	liver	2.9132987718989027e-06	HPA
STARD8	liver	3.107518690025496e-05	HPA
NALF2	liver	9.710995906329675e-07	HPA
GDPD2	liver	0.0	HPA
SAT1	liver	0.0037013460896975557	HPA
GNL3L	liver	1.845089222202638e-05	HPA
SH3BP4	liver	0.00012332964801038687	HPA
MOSPD2	liver	4.5156130964432996e-05	HPA
DOCK6	liver	6.215037380050992e-05	HPA
ECSIT	liver	0.00024423154704419133	HPA
LDLR	liver	0.0002845321800554595	HPA
ELOF1	liver	0.0003782432905515409	HPA
TSPAN16	liver	0.0	HPA
ANGPTL8	liver	0.0019417136314706185	HPA
PRKCSH	liver	0.0007569721308983982	HPA
CNN1	liver	5.001162891759783e-05	HPA
CDC16	liver	0.00023549165072849463	HPA
ZSCAN10	liver	0.0	HPA
THEM6	liver	0.00022286735605026603	HPA
NECTIN2	liver	0.0005612955633858552	HPA
APOE	liver	0.03122473623721244	HPA
TOMM40	liver	0.00024034714868165945	HPA
APOC1	liver	0.08410742109451663	HPA
GADD45G	liver	0.00173438386887048	HPA
LRCH2	liver	9.710995906329675e-07	HPA
DPP6	liver	0.0	HPA
XPO7	liver	9.031226192886599e-05	HPA
ACE2	liver	2.719078853772309e-05	HPA
FAM98C	liver	6.312147339114289e-05	HPA
SAFB2	liver	0.00014566493859494514	HPA
RPL36	liver	0.0039028492547538963	HPA
ATP8B3	liver	2.9132987718989027e-06	HPA
GDF1	liver	0.0	HPA
NCAN	liver	0.0	HPA
KIF1A	liver	1.942199181265935e-06	HPA
GTPBP3	liver	6.652032195835827e-05	HPA
PLVAP	liver	3.2531836286204414e-05	HPA
BST2	liver	0.001078891645193227	HPA
SLC27A1	liver	3.7387334239369254e-05	HPA
NSUN5	liver	7.671686766000443e-05	HPA
USHBP1	liver	5.8265975437978054e-06	HPA
COLGALT1	liver	7.137581991152312e-05	HPA
DDA1	liver	5.146827830354728e-05	HPA
MRPL34	liver	0.0009235157106919521	HPA
PGLS	liver	0.00035785019914824856	HPA
LSM7	liver	0.0003112374187978661	HPA
TULP4	liver	1.0682095496962643e-05	HPA
SNX9	liver	0.00018353782262963084	HPA
RTN4IP1	liver	3.495958526278683e-05	HPA
QRSL1	liver	3.690178444405276e-05	HPA
MTRES1	liver	0.00013595394268861545	HPA
RSPH3	liver	1.2624294678228579e-05	HPA
MAS1	liver	0.0	HPA
ACSBG2	liver	0.0	HPA
MLLT1	liver	0.00017771122508583308	HPA
FUT5	liver	0.0	HPA
BMP15	liver	0.0	HPA
AFDN	liver	0.0002995842237102705	HPA
ACTN4	liver	0.00040252078031736505	HPA
STK33	liver	1.942199181265935e-06	HPA
NDUFA10	liver	0.0004874919944977497	HPA
EPO	liver	0.00022335290584558253	HPA
ARPC1B	liver	0.00038649763707192106	HPA
CACNG6	liver	0.0	HPA
ZSWIM6	liver	3.690178444405276e-05	HPA
FCHO1	liver	7.283246929747256e-06	HPA
UNC13A	liver	0.0	HPA
MAP1S	liver	5.8751525233294534e-05	HPA
KLHDC7B	liver	1.942199181265935e-06	HPA
PXDN	liver	5.486712687076267e-05	HPA
SSBP4	liver	0.00015052043654810996	HPA
GDF15	liver	0.0004190294733581255	HPA
PGPEP1	liver	0.00022917950338938035	HPA
IQCN	liver	2.427748976582419e-06	HPA
LSM4	liver	0.0005816886547891475	HPA
JUND	liver	0.001003631426919172	HPA
HRC	liver	9.22544611101319e-06	HPA
TRPM4	liver	7.283246929747257e-05	HPA
OR11H1	liver	0.0	HPA
SULT4A1	liver	0.0	HPA
ZNF557	liver	1.019654570164616e-05	HPA
CRB3	liver	0.00015391928511532534	HPA
OLFM1	liver	2.2335290584558252e-05	HPA
CAMSAP1	liver	2.039309140329232e-05	HPA
UBAC1	liver	0.00011798860026190557	HPA
SAG	liver	0.0	HPA
ZBTB46	liver	2.2335290584558252e-05	HPA
HELZ2	liver	3.6416234648736285e-05	HPA
SAMD10	liver	2.6705238742406608e-05	HPA
LSP1	liver	5.7294875847345087e-05	HPA
TNNT3	liver	6.312147339114289e-06	HPA
TNNI2	liver	7.283246929747256e-06	HPA
COL5A1	liver	2.4277489765824188e-05	HPA
ATXN10	liver	0.0003044397216634353	HPA
TUBGCP2	liver	5.972262482392751e-05	HPA
CALY	liver	1.4566493859494514e-06	HPA
CYP2E1	liver	0.0488001821782832	HPA
PNPLA7	liver	6.60347721630418e-05	HPA
HBZ	liver	9.710995906329675e-07	HPA
PAK4	liver	0.00012381519780570337	HPA
MNX1	liver	0.0	HPA
ZNF337	liver	5.486712687076267e-05	HPA
CEP85	liver	2.719078853772309e-05	HPA
TAF4	liver	3.59306848534198e-05	HPA
GATA5	liver	3.398848567215386e-06	HPA
RBBP8NL	liver	0.0	HPA
LAMA5	liver	6.26359235958264e-05	HPA
OSBPL2	liver	8.545676397570115e-05	HPA
ADRM1	liver	0.0005656655115437036	HPA
ASS1	liver	0.009605631600745998	HPA
PRDM12	liver	4.855497953164838e-07	HPA
EXOSC2	liver	3.690178444405276e-05	HPA
POMT1	liver	0.00011556085128532314	HPA
UCK1	liver	0.00025005814458798915	HPA
FIBCD1	liver	0.0	HPA
CHMP2A	liver	0.000763769828032829	HPA
UBE2M	liver	0.00021606965891583527	HPA
TRIM28	liver	0.0004952607912228135	HPA
METTL26	liver	0.00035736464935293204	HPA
YIPF2	liver	0.00026559573803811666	HPA
ATG4D	liver	6.26359235958264e-05	HPA
EIF2S3	liver	0.0003505669522185013	HPA
TMEM160	liver	0.00012041634923848798	HPA
ZC3H4	liver	4.952607912228134e-05	HPA
NPAS1	liver	2.9132987718989027e-06	HPA
GMFG	liver	0.0003092952196166002	HPA
MAP3K10	liver	2.476303956114067e-05	HPA
ARHGEF16	liver	3.0589637104938475e-05	HPA
LRRC47	liver	0.00011264755251342423	HPA
SESN2	liver	0.0001170175006712726	HPA
SMPDL3B	liver	1.942199181265935e-06	HPA
ATP5IF1	liver	0.0016231929657430054	HPA
MED18	liver	7.234691950215609e-05	HPA
THEMIS2	liver	8.98267121335495e-05	HPA
CLIP1	liver	0.0002175263083017847	HPA
CCDC62	liver	4.855497953164838e-07	HPA
HIP1R	liver	0.00012090189903380445	HPA
ZNF317	liver	0.00010002325783519566	HPA
PPAN	liver	0.00011604640108063961	HPA
EIF3G	liver	0.0006360702318645937	HPA
ANGPTL6	liver	0.00014275163982304623	HPA
SHFL	liver	0.00035833574894356503	HPA
DNMT1	liver	1.7479792631393415e-05	HPA
ZNF426	liver	1.019654570164616e-05	HPA
SLC6A8	liver	2.1364190993925286e-05	HPA
PNCK	liver	9.710995906329675e-07	HPA
DKC1	liver	9.27400109054484e-05	HPA
PLXNA3	liver	1.3109844473545063e-05	HPA
DUSP9	liver	4.855497953164838e-06	HPA
MPP1	liver	0.0001762545756998836	HPA
ZNF331	liver	5.826597543797805e-05	HPA
ZNF236	liver	9.710995906329675e-06	HPA
SLC7A10	liver	0.0	HPA
LRP3	liver	0.00018596557160621328	HPA
MTRFR	liver	6.846252113962421e-05	HPA
NOL11	liver	8.934116233823301e-05	HPA
UBE4B	liver	6.60347721630418e-05	HPA
CASZ1	liver	1.3109844473545063e-05	HPA
PKDREJ	liver	0.0	HPA
HSD17B3	liver	7.18613697068396e-05	HPA
NUTM2F	liver	4.855497953164838e-07	HPA
HABP4	liver	3.59306848534198e-05	HPA
FBP2	liver	9.710995906329675e-07	HPA
SLC35D2	liver	0.0002660812878334331	HPA
PRRG1	liver	3.7387334239369254e-05	HPA
UBA1	liver	0.0005433302209591454	HPA
RGN	liver	0.0018067307883726362	HPA
POLN	liver	1.942199181265935e-06	HPA
PPIL4	liver	0.00010779205456025939	HPA
ULBP2	liver	2.427748976582419e-06	HPA
AKAP12	liver	0.00014420828920899567	HPA
SYNE1	liver	7.963016643190333e-05	HPA
ULBP3	liver	4.369948157848354e-06	HPA
LATS1	liver	3.690178444405276e-05	HPA
EPS8L1	liver	3.398848567215386e-06	HPA
LILRB2	liver	1.845089222202638e-05	HPA
AAR2	liver	0.00011070535333215831	HPA
TTLL9	liver	0.0	HPA
BPIFA2	liver	0.0	HPA
RBM39	liver	0.00022578065482216497	HPA
COX4I2	liver	4.855497953164838e-06	HPA
BPIFA3	liver	0.0	HPA
ZNF341	liver	2.427748976582419e-06	HPA
GGT7	liver	7.963016643190333e-05	HPA
DEFB118	liver	0.0	HPA
ACSS2	liver	0.00022043960707368362	HPA
EDA2R	liver	3.88439836253187e-06	HPA
ARHGEF9	liver	2.6705238742406608e-05	HPA
C1QL1	liver	3.398848567215386e-06	HPA
GFAP	liver	7.76879672506374e-06	HPA
PYY	liver	9.710995906329675e-07	HPA
HIGD1B	liver	2.9132987718989027e-06	HPA
ATP6V1E1	liver	0.0004030063301126815	HPA
ZNF227	liver	3.495958526278683e-05	HPA
ZNF428	liver	0.00018596557160621328	HPA
TEX101	liver	2.427748976582419e-06	HPA
ZNF141	liver	2.9132987718989025e-05	HPA
CCL25	liver	9.710995906329675e-07	HPA
COX4I1	liver	0.0028943623298815597	HPA
EMC8	liver	6.069372441456047e-05	HPA
GSE1	liver	6.700587175367477e-05	HPA
ENSG00000131152	liver	7.283246929747256e-06	HPA
GINS2	liver	1.408094406417803e-05	HPA
CHMP1A	liver	0.00014469383900431217	HPA
SH3BGRL	liver	0.0002947287257571057	HPA
COX7B	liver	0.0008506832413944795	HPA
SLC34A1	liver	9.22544611101319e-06	HPA
F12	liver	0.0028642582425719375	HPA
PRR7	liver	1.0682095496962643e-05	HPA
NFATC1	liver	1.2624294678228579e-05	HPA
IDO1	liver	1.1653195087595611e-05	HPA
GJA9	liver	0.0	HPA
CAP1	liver	0.0005855730531516794	HPA
PPT1	liver	0.0002544280927458375	HPA
RAB11FIP4	liver	1.3595394268861545e-05	HPA
RLIM	liver	3.9329533420635186e-05	HPA
CDX4	liver	0.0	HPA
ABCB7	liver	6.991917052557366e-05	HPA
TRAF3	liver	2.9132987718989025e-05	HPA
HAUS8	liver	2.184974078924177e-05	HPA
ADGRE3	liver	2.9132987718989027e-06	HPA
MRPS25	liver	0.00021995405727836712	HPA
SH3BP5	liver	8.157236561316928e-05	HPA
HACL1	liver	0.0002432604474535584	HPA
TBC1D5	liver	7.331801909278904e-05	HPA
CAPN7	liver	9.031226192886599e-05	HPA
RFTN1	liver	0.0001165319508759561	HPA
C3orf20	liver	4.855497953164838e-07	HPA
RBSN	liver	3.9815083215951664e-05	HPA
GALNT15	liver	1.7479792631393415e-05	HPA
SLC6A6	liver	7.283246929747256e-06	HPA
KCNC3	liver	2.08786411986088e-05	HPA
NAPSA	liver	5.8265975437978054e-06	HPA
NR1H2	liver	0.00028890212821330787	HPA
LRRC4B	liver	6.312147339114289e-06	HPA
PDLIM4	liver	5.8265975437978054e-06	HPA
KIF3A	liver	6.797697134430772e-06	HPA
MGAT1	liver	0.0006957928566885213	HPA
GFPT2	liver	9.710995906329675e-06	HPA
TUBG1	liver	0.00012818514596355172	HPA
PSME3	liver	0.00019616211730785944	HPA
RPL27	liver	0.006236401571044918	HPA
PSMC3IP	liver	3.88439836253187e-06	HPA
AOC3	liver	9.031226192886599e-05	HPA
ACLY	liver	0.00013012734514481766	HPA
VPS25	liver	0.00032483281306672766	HPA
RAMP2	liver	7.865906684127037e-05	HPA
AOC2	liver	1.6023143245443965e-05	HPA
G6PC1	liver	0.001358082777500205	HPA
NDUFA2	liver	0.0006870529603728245	HPA
ANKHD1	liver	0.0002568558417224199	HPA
DIAPH1	liver	0.000432624867626987	HPA
NDFIP1	liver	0.00056615106133902	HPA
UBE2D2	liver	0.00014712158798089458	HPA
EXOC4	liver	8.35145647944352e-05	HPA
ACAP3	liver	9.759550885861325e-05	HPA
C1orf159	liver	3.204628649088793e-05	HPA
ANO1	liver	0.0002150985593252023	HPA
PPFIA1	liver	7.040472032089015e-05	HPA
TMEM204	liver	8.157236561316928e-05	HPA
KREMEN2	liver	0.0	HPA
THOC6	liver	0.00010099435742582863	HPA
TRAF7	liver	0.00024374599724887486	HPA
BARX1	liver	1.4566493859494514e-06	HPA
NINJ1	liver	0.0005588678144092728	HPA
CA6	liver	4.855497953164838e-07	HPA
NPHP4	liver	6.312147339114289e-06	HPA
MAP1B	liver	1.0682095496962643e-05	HPA
RHOXF2	liver	0.0	HPA
IL13RA1	liver	0.0005666366111343365	HPA
WDR44	liver	6.020817461924399e-05	HPA
CKMT2	liver	4.369948157848354e-06	HPA
ZCCHC9	liver	0.00015683258388722425	HPA
KRT34	liver	0.0	HPA
KRT33B	liver	0.0	HPA
TNS4	liver	4.855497953164838e-07	HPA
TOP2A	liver	1.3109844473545063e-05	HPA
STARD3	liver	0.00012187299862443743	HPA
RARA	liver	0.0002005320654657078	HPA
PPP1R1B	liver	2.427748976582419e-06	HPA
KHDRBS3	liver	5.778042564266157e-05	HPA
CHD1L	liver	0.00015974588265912316	HPA
PEX11B	liver	0.00012818514596355172	HPA
FMO5	liver	0.0032172529437670214	HPA
PIAS3	liver	3.398848567215386e-05	HPA
PRKAB2	liver	0.00026559573803811666	HPA
FSHB	liver	0.0	HPA
PDHA1	liver	0.00033357270938242435	HPA
RAI2	liver	1.845089222202638e-05	HPA
MCCC2	liver	0.0005515845674795255	HPA
ZNF304	liver	1.650869304076045e-05	HPA
ZSCAN5A	liver	1.2138744882912094e-05	HPA
ZNF132	liver	3.88439836253187e-06	HPA
USP29	liver	4.855497953164838e-07	HPA
SELENOS	liver	0.0004010641309314156	HPA
CHSY1	liver	4.709833014569892e-05	HPA
SNRPA1	liver	0.00012041634923848798	HPA
LLGL1	liver	1.0682095496962643e-05	HPA
NR0B2	liver	0.0006749142154899125	HPA
LIN28A	liver	4.855497953164838e-07	HPA
THAP1	liver	4.078618280658464e-05	HPA
RHPN2	liver	9.225446111013192e-05	HPA
C19orf12	liver	0.0003233761636807782	HPA
FAAP24	liver	6.312147339114289e-06	HPA
LRRC9	liver	4.855497953164838e-07	HPA
ACTR10	liver	8.788451295228357e-05	HPA
ABHD12B	liver	0.0	HPA
GCH1	liver	0.00017382682672330117	HPA
LGALS3	liver	0.0001286706957588682	HPA
PODNL1	liver	2.427748976582419e-06	HPA
DNAJB1	liver	0.001091030390076139	HPA
ZSWIM4	liver	9.22544611101319e-06	HPA
FBXW9	liver	2.4277489765824188e-05	HPA
RFX1	liver	4.078618280658464e-05	HPA
ZNF20	liver	3.88439836253187e-06	HPA
BRME1	liver	7.283246929747256e-06	HPA
DCAF15	liver	6.554922236772531e-05	HPA
CC2D1A	liver	0.00012721404637291875	HPA
RTBDN	liver	0.0	HPA
MATN3	liver	0.0	HPA
TRIM21	liver	8.35145647944352e-05	HPA
SPATA6	liver	7.76879672506374e-06	HPA
LRRC41	liver	0.00013692504227924842	HPA
CCT6B	liver	2.3306390175191222e-05	HPA
DHX30	liver	0.00011895969985253852	HPA
RAF1	liver	0.0003262894624526771	HPA
SLC6A11	liver	4.855497953164838e-07	HPA
PPARG	liver	8.157236561316928e-05	HPA
NUP210	liver	9.371111049608137e-05	HPA
FCRLA	liver	1.942199181265935e-06	HPA
HSD17B7	liver	0.00015926033286380666	HPA
ENOSF1	liver	0.00013886724146051435	HPA
EMILIN2	liver	6.797697134430772e-06	HPA
SLX1A	liver	0.0002811333314882441	HPA
ARFIP2	liver	0.00016363028102165503	HPA
TRIM5	liver	8.837006274760004e-05	HPA
CNGA4	liver	9.710995906329675e-07	HPA
TRIM22	liver	0.0002719078853772309	HPA
RRP8	liver	0.0001019654570164616	HPA
TIMM10B	liver	9.61388594726638e-05	HPA
EFR3A	liver	0.00020927196178140451	HPA
HHLA1	liver	0.0	HPA
PTCD3	liver	7.817351704595389e-05	HPA
IMMT	liver	0.00027870558251166165	HPA
MRPL35	liver	0.00021655520871115177	HPA
IQCA1	liver	4.855497953164838e-07	HPA
ILKAP	liver	0.00012381519780570337	HPA
PER2	liver	5.8751525233294534e-05	HPA
RAMP1	liver	0.0003918386848204024	HPA
SCLY	liver	0.00018499447201558033	HPA
PTPRE	liver	2.08786411986088e-05	HPA
RAN	liver	0.0009851805346971455	HPA
PRKAA1	liver	0.00022820840379874738	HPA
CARD6	liver	1.8936442017342866e-05	HPA
RAP1GAP2	liver	2.9132987718989027e-06	HPA
CLUH	liver	0.000639469080431809	HPA
INPP5K	liver	7.089027011620663e-05	HPA
MYBBP1A	liver	5.146827830354728e-05	HPA
RPA1	liver	8.060126602253631e-05	HPA
SERPINF1	liver	0.004589416665331405	HPA
UBE2G1	liver	0.00013838169166519788	HPA
EEFSEC	liver	0.00010342210640241105	HPA
TBC1D14	liver	0.00012964179534950116	HPA
TMEM128	liver	9.27400109054484e-05	HPA
COQ3	liver	7.089027011620663e-05	HPA
PNISR	liver	0.0002947287257571057	HPA
POPDC3	liver	0.0	HPA
SEC61G	liver	0.0010483020080882886	HPA
LANCL2	liver	2.3306390175191222e-05	HPA
FIGNL1	liver	2.184974078924177e-05	HPA
DDC	liver	0.0002573413915177364	HPA
FTHL17	liver	0.0	HPA
GRSF1	liver	0.00024665929602077374	HPA
ENAM	liver	2.427748976582419e-06	HPA
JCHAIN	liver	0.0005486712687076267	HPA
ANKRD17	liver	9.710995906329675e-05	HPA
UTP3	liver	0.00012721404637291875	HPA
ITGB4	liver	2.6705238742406608e-05	HPA
WBP2	liver	0.0008735040817743543	HPA
H3-3B	liver	0.0017999330912382052	HPA
UNK	liver	6.069372441456047e-05	HPA
TRIM47	liver	8.448566438506818e-05	HPA
ZRANB2	liver	0.00014226609002772976	HPA
EIF5A	liver	0.0023461766109692493	HPA
KDM6B	liver	7.234691950215609e-05	HPA
CLEC10A	liver	3.2531836286204414e-05	HPA
SLC52A1	liver	4.855497953164838e-07	HPA
GUCY2D	liver	0.0	HPA
GPS2	liver	0.00015780368347785722	HPA
XAF1	liver	0.00030152642289153645	HPA
DLG4	liver	3.3502935876837384e-05	HPA
RIDA	liver	0.007229350902467127	HPA
VPS13B	liver	1.2624294678228579e-05	HPA
RGS22	liver	0.0	HPA
MATN2	liver	0.00011556085128532314	HPA
REEP2	liver	4.855497953164838e-07	HPA
PCBD2	liver	5.632377625671212e-05	HPA
SDF2	liver	0.00010827760435557589	HPA
FLOT2	liver	0.000465642253708508	HPA
ERAL1	liver	0.0001951910177172265	HPA
PRMT7	liver	4.8554979531648375e-05	HPA
NIP7	liver	8.108681581785278e-05	HPA
TERF2	liver	6.894807093494069e-05	HPA
VPS4A	liver	5.486712687076267e-05	HPA
MTSS2	liver	0.0005015729385619278	HPA
HSPA12B	liver	8.254346520380225e-06	HPA
ANKEF1	liver	1.845089222202638e-05	HPA
SCP2D1	liver	0.0	HPA
PCED1A	liver	0.00027385008455849683	HPA
SNAP25	liver	4.855497953164838e-06	HPA
BTBD3	liver	3.6416234648736285e-05	HPA
PCNA	liver	0.0002602546902896353	HPA
NXT1	liver	6.506367257240883e-05	HPA
POLR3F	liver	3.0589637104938475e-05	HPA
RIN2	liver	2.5248589356457157e-05	HPA
PTPRA	liver	0.0001349828430979825	HPA
SSTR4	liver	0.0	HPA
DAP3	liver	0.00041465952520027715	HPA
RHBG	liver	9.22544611101319e-06	HPA
KHDC4	liver	0.0001432371896183627	HPA
ATP1A4	liver	0.0	HPA
NES	liver	2.2820840379874737e-05	HPA
BCAN	liver	4.855497953164838e-07	HPA
CRP	liver	0.04443557506818333	HPA
ARHGEF11	liver	3.0104087309621994e-05	HPA
RAB25	liver	7.76879672506374e-06	HPA
HAPLN2	liver	4.855497953164838e-07	HPA
APCS	liver	0.017069988604146304	HPA
FCRL2	liver	1.942199181265935e-06	HPA
DCAF8	liver	0.0004899197434743321	HPA
SYT11	liver	7.76879672506374e-06	HPA
IGHMBP2	liver	2.961853751430551e-05	HPA
ACY3	liver	0.00016023143245443965	HPA
ALDH3B2	liver	4.855497953164838e-07	HPA
TESMIN	liver	1.942199181265935e-06	HPA
MMACHC	liver	8.157236561316928e-05	HPA
DPH2	liver	5.972262482392751e-05	HPA
TOE1	liver	2.573413915177364e-05	HPA
NASP	liver	0.00024617374622545727	HPA
MUTYH	liver	2.816188812835606e-05	HPA
CTNNBL1	liver	0.00021995405727836712	HPA
LPIN3	liver	0.00014178054023241326	HPA
ZSWIM3	liver	1.0682095496962643e-05	HPA
RBM38	liver	7.76879672506374e-05	HPA
VSTM2L	liver	1.408094406417803e-05	HPA
OSER1	liver	0.00018062452385773198	HPA
SERINC3	liver	0.00043650926598951895	HPA
PPP1R3D	liver	5.3410477484813216e-06	HPA
DMGDH	liver	0.00133671858650628	HPA
BHMT2	liver	0.002023285997083788	HPA
AP3B1	liver	7.526021827405498e-05	HPA
ZBED3	liver	5.0497178712914314e-05	HPA
PATJ	liver	5.778042564266157e-05	HPA
KANK4	liver	1.408094406417803e-05	HPA
ANGPTL3	liver	0.003181807808708918	HPA
SYT4	liver	0.0	HPA
SLC14A2	liver	4.855497953164838e-07	HPA
FBXO44	liver	0.00018936442017342868	HPA
CPLANE2	liver	1.5052043654810997e-05	HPA
CASP9	liver	6.991917052557366e-05	HPA
NMUR2	liver	0.0	HPA
DCTN4	liver	0.0001252718471916528	HPA
PDE6A	liver	0.0	HPA
ATP8A2	liver	0.0	HPA
MTUS2	liver	3.88439836253187e-06	HPA
ZMYM5	liver	3.2531836286204414e-05	HPA
USPL1	liver	7.428911868342202e-05	HPA
XPO4	liver	1.942199181265935e-05	HPA
TPTE2	liver	4.855497953164838e-07	HPA
POMP	liver	0.0010827760435557587	HPA
CDK8	liver	1.7479792631393415e-05	HPA
ALOX5AP	liver	9.225446111013192e-05	HPA
WASF3	liver	3.2531836286204414e-05	HPA
RNF17	liver	0.0	HPA
GPR12	liver	0.0	HPA
CHRM3	liver	1.942199181265935e-06	HPA
MYH8	liver	0.0	HPA
MYH10	liver	7.623131786468795e-05	HPA
PEMT	liver	0.0012663138661853897	HPA
SCO1	liver	0.00014275163982304623	HPA
MPRIP	liver	0.0006117927420987696	HPA
CHI3L1	liver	0.0021199104063517682	HPA
MYBPH	liver	1.6023143245443965e-05	HPA
PIK3C2B	liver	2.08786411986088e-05	HPA
DSTYK	liver	1.0682095496962643e-05	HPA
CHIT1	liver	3.398848567215386e-06	HPA
SLC41A1	liver	6.312147339114289e-06	HPA
LGR6	liver	9.710995906329675e-06	HPA
TMCC2	liver	3.398848567215386e-06	HPA
DCLK1	liver	9.710995906329675e-07	HPA
CCNA1	liver	4.855497953164838e-07	HPA
COG6	liver	4.17572823972176e-05	HPA
SPART	liver	9.371111049608137e-05	HPA
RXFP2	liver	0.0	HPA
EPSTI1	liver	6.069372441456047e-05	HPA
TRPC4	liver	9.710995906329675e-07	HPA
POSTN	liver	6.117927420987695e-05	HPA
RFXAP	liver	1.2138744882912094e-05	HPA
TPT1	liver	0.032264298348985025	HPA
GPALPP1	liver	2.3306390175191222e-05	HPA
STOML3	liver	0.0	HPA
KL	liver	1.942199181265935e-06	HPA
RFC3	liver	3.495958526278683e-05	HPA
STARD13	liver	2.9132987718989025e-05	HPA
IRS4	liver	0.0	HPA
MORC4	liver	9.56533096773473e-05	HPA
BEX2	liver	1.2138744882912094e-05	HPA
RNF128	liver	0.0005865441527423123	HPA
GNG5B	liver	6.312147339114289e-06	HPA
TBC1D8B	liver	5.486712687076267e-05	HPA
TCEAL4	liver	0.0005263359781230684	HPA
BEX1	liver	1.942199181265935e-05	HPA
FAM104A	liver	5.8751525233294534e-05	HPA
SLC39A11	liver	0.00018596557160621328	HPA
EPHB2	liver	1.942199181265935e-06	HPA
SRRM1	liver	0.00013935279125583083	HPA
BTBD2	liver	0.0001641158308169715	HPA
PRAM1	liver	1.2138744882912094e-05	HPA
KMT5C	liver	2.3791939970507706e-05	HPA
ZNF414	liver	9.905215824456268e-05	HPA
PDE6B	liver	4.369948157848354e-06	HPA
HSPBP1	liver	0.000179653424267099	HPA
CSNK1G2	liver	0.00019664766710317594	HPA
SLF1	liver	7.283246929747256e-06	HPA
CNDP2	liver	0.0012366953286710842	HPA
MACROD1	liver	0.00023791939970507704	HPA
